Question ID,Sentence Position,Answer,QANTA Scores
5954,1,cymbeline,"cymbeline:0.0585922059225, geoffrey_chaucer:0.0290137463737, snow_country:0.0260783194188, mrs_dalloway:0.0165404881972, f._scott_fitzgerald:0.0149426427478, far_from_the_madding_crowd:0.0116756253866, the_sorrows_of_young_werther:0.0105288970613, spoon_river_anthology:0.0100057537284, the_idiot:0.00903143805827, the_charterhouse_of_parma:0.00812711065834, the_house_of_mirth:0.0071491947779, caliban:0.00713301004704, the_awakening_(chopin_novel):0.00697284698456, h._g._wells:0.00676688192488, ethan_frome:0.00667091042437, the_frogs:0.00666824150401, la_belle_dame_sans_merci:0.00657757723575, the_rape_of_the_lock:0.00657684070137, sons_and_lovers:0.00656528023891, benito_cereno:0.00656366729818"
5954,2,cymbeline,"cymbeline:0.150535785047, mrs_dalloway:0.0222936482492, the_seagull:0.0195598710405, shylock:0.0188152132715, the_rape_of_the_lock:0.0174583516789, main_street_(novel):0.0111832738258, isaac_bashevis_singer:0.00962879324806, the_frogs:0.00888911702381, the_sorrows_of_young_werther:0.00867618823556, spoon_river_anthology:0.00811651482025, f._scott_fitzgerald:0.00800104364468, howl:0.00736099313536, the_merchant_of_venice:0.00693883799214, the_bald_soprano:0.0063249211898, the_decameron:0.00623391443999, the_trial:0.00595944673373, july's_people:0.00594232229539, geoffrey_chaucer:0.00590717393215, sophocles:0.00583664426565, the_merry_wives_of_windsor:0.00566107757676"
5954,3,cymbeline,"cymbeline:0.233732391788, mrs_dalloway:0.0116857649325, the_rape_of_the_lock:0.0112815613865, f._scott_fitzgerald:0.00950686369208, the_sorrows_of_young_werther:0.00911095626939, july's_people:0.00870831364591, shylock:0.00778794590872, main_street_(novel):0.00762853188217, the_seagull:0.00753906303203, the_trial:0.00745187869159, the_charterhouse_of_parma:0.00672129893165, the_count_of_monte_cristo:0.00663417187867, silent_cry:0.00655945451754, the_sound_and_the_fury:0.00623277612513, the_frogs:0.00593496470071, ozymandias:0.00583008905704, spoon_river_anthology:0.00544295890965, daniel_deronda:0.00540168565542, queequeg:0.00538740971466, kenzaburo_oe:0.00536961994776"
5954,4,cymbeline,"cymbeline:0.526189285455, the_sorrows_of_young_werther:0.00920024590311, the_tempest:0.00850266465994, the_rape_of_the_lock:0.00744016303026, mrs_dalloway:0.00737187066589, titus_andronicus:0.00708464820865, the_frogs:0.00660792380742, f._scott_fitzgerald:0.0059936310276, the_duchess_of_malfi:0.00526292751933, ethan_frome:0.00506775437309, wuthering_heights:0.00460147656657, the_color_purple:0.00423788147211, caliban:0.00416606649706, silent_cry:0.00413733906378, ozymandias:0.00411599656499, geoffrey_chaucer:0.00404904585325, isis:0.00395648783362, kazuo_ishiguro:0.00390710140582, queequeg:0.00375943234427, the_count_of_monte_cristo:0.00374211302686"
165700,1,nabokov,"nabokov:0.432413418746, ivan_turgenev:0.0325688817712, the_idiot:0.0138895510184, miguel_de_unamuno:0.0136908393272, lewis_carroll:0.011928772996, laurence_sterne:0.0117225305538, kazuo_ishiguro:0.0110534261316, vanity_fair_(novel):0.0109056850894, william_faulkner:0.0105615834751, august_strindberg:0.010028996456, james_agee:0.00840104237731, notes_from_underground:0.00810426096152, toni_morrison:0.0076336545547, yukio_mishima:0.00750555237572, the_grapes_of_wrath:0.00717731912073, loki:0.00668751728346, joseph_conrad:0.00650167688897, the_bridge_(long_poem):0.00645886971379, kurt_vonnegut:0.00632668556516, sarah_orne_jewett:0.00628769248924"
165700,2,nabokov,"nabokov:0.844968061559, the_grapes_of_wrath:0.00385015214141, yukio_mishima:0.003849963244, ivan_turgenev:0.00371238712854, the_idiot:0.00330183221897, lewis_carroll:0.00291623027684, toni_morrison:0.00278697889901, robinson_crusoe:0.00276065375068, joseph_conrad:0.00263067892499, doris_lessing:0.00237627223268, mark_twain:0.00231374593588, pierre_corneille:0.00217260052242, kurt_vonnegut:0.00215805174035, edgar_allan_poe:0.00203145728495, james_agee:0.00203078982394, midnight's_children:0.00196979852989, margaret_atwood:0.0017618125679, cormac_mccarthy:0.00170417302059, william_faulkner:0.00166216186536, bleak_house:0.00151754039453"
165700,3,nabokov,"nabokov:0.860119079045, yukio_mishima:0.00413148064319, joseph_conrad:0.00334003392172, lewis_carroll:0.00322369969688, the_idiot:0.00308419283507, mark_twain:0.00291642749741, ivan_turgenev:0.00288582095092, toni_morrison:0.00264988879882, pierre_corneille:0.00227507901329, edgar_allan_poe:0.00214279253817, the_grapes_of_wrath:0.00210842947975, doris_lessing:0.00191493018161, a._a._milne:0.00184464962294, james_agee:0.00174003148516, robinson_crusoe:0.00170542804719, cormac_mccarthy:0.00160247518805, kurt_vonnegut:0.00149071061359, lolita:0.00145217692027, midnight's_children:0.00143919917163, margaret_atwood:0.00132637332484"
104262,2,pierre_corneille,"pierre_corneille:0.0429075363708, theseus:0.0163021933852, thomas_hardy:0.0128694412551, maya_angelou:0.0117063930946, jean_racine:0.011212706395, tartuffe_(mechem):0.0101314577873, the_sorrows_of_young_werther:0.0099658307623, jane_eyre:0.00975369488519, edward_albee:0.00936523160463, macbeth_(character):0.00862981443227, pablo_neruda:0.00780084566821, a._e._housman:0.00762479566721, bartleby,_the_scrivener:0.00726879290559, lady_windermere's_fan:0.00698944749303, sonnets_from_the_portuguese:0.00687148333797, northanger_abbey:0.00686348468018, in_search_of_lost_time:0.00676948880443, the_bridge_(long_poem):0.00645117023488, the_plague:0.00630546503681, maxim_gorky:0.00629886261915"
104262,3,pierre_corneille,"pierre_corneille:0.158006875069, jean_racine:0.0231647205083, theseus:0.0209121705995, jane_eyre:0.0134195116942, sonnets_from_the_portuguese:0.00850411425617, pablo_neruda:0.00846044527369, maya_angelou:0.00791031627995, lady_windermere's_fan:0.00782825726219, edward_albee:0.00777399381263, a._e._housman:0.00734521931517, in_search_of_lost_time:0.00670823871334, macbeth_(character):0.00667475797466, w._h._auden:0.00658461315444, tartuffe_(mechem):0.00637106881559, thomas_hardy:0.00623443376823, the_sorrows_of_young_werther:0.00597158897666, maxim_gorky:0.00590487761717, dante_alighieri:0.00575404527422, the_alchemist_(play):0.00571767692969, yukio_mishima:0.00542093317233"
188044,2,pablo_neruda,"pablo_neruda:0.158237154269, four_quartets:0.0202407146605, kate_chopin:0.0186300765703, james_fenimore_cooper:0.0179514544034, langston_hughes:0.015761501626, henry_wadsworth_longfellow:0.013561840778, a_shropshire_lad:0.0128145064312, sherwood_anderson:0.0117825469874, pierre_corneille:0.0116902432894, robert_frost:0.0111420250013, gabriela_mistral:0.011100438447, friedrich_schiller:0.010755463413, edwin_arlington_robinson:0.0105360286147, jean_racine:0.00917575943853, thomas_hardy:0.00913559027684, robert_penn_warren:0.00878541030271, andrew_marvell:0.00862133078976, toni_morrison:0.00782389263141, the_waste_land:0.00775730513914, theseus:0.0073414200534"
188044,3,pablo_neruda,"pablo_neruda:0.793813067329, gabriela_mistral:0.0122939607046, langston_hughes:0.00714502634335, jean_racine:0.00491138958115, horace:0.00453859319661, wilfred_owen:0.00444380377621, robert_frost:0.00368196314083, rainer_maria_rilke:0.003254816331, pierre_corneille:0.00303574352691, edwin_arlington_robinson:0.00293178806471, pale_fire:0.00275589802964, the_waste_land:0.00261361354524, yukio_mishima:0.00256155600891, kate_chopin:0.00251588591207, friedrich_schiller:0.0023750046132, andrew_marvell:0.0023595275424, ozymandias:0.00225778057994, vachel_lindsay:0.00223136290985, native_son:0.00218047420059, sylvia_plath:0.00217453122126"
180043,2,a_portrait_of_the_artist_as_a_young_man,"a_portrait_of_the_artist_as_a_young_man:0.044867953769, mrs_dalloway:0.0423434628954, july's_people:0.01813684819, ivanhoe:0.015905219252, shylock:0.0117604491195, sense_and_sensibility:0.0113921910546, hedda_gabler:0.0112697379773, beowulf_(hero):0.0111507301086, the_master_builder:0.0108787792098, kristin_lavransdatter:0.010349632888, louisa_may_alcott:0.00986893794166, chronicle_of_a_death_foretold:0.00961952907838, love_in_the_time_of_cholera:0.00959584667222, the_crying_of_lot_49:0.00913004569599, jonathan_swift:0.00900955716269, silent_cry:0.00894609270109, the_celebrated_jumping_frog_of_calaveras_county:0.00892242705208, the_charterhouse_of_parma:0.00851876145805, the_color_purple:0.00844814660589, notes_from_underground:0.00842010265963"
180043,3,a_portrait_of_the_artist_as_a_young_man,"a_portrait_of_the_artist_as_a_young_man:0.205811485928, mrs_dalloway:0.0439029291273, ivanhoe:0.0156248288005, sartor_resartus:0.0109446607907, a_clockwork_orange:0.0108602465843, louisa_may_alcott:0.0107688731048, sense_and_sensibility:0.01032020367, love_in_the_time_of_cholera:0.0102616313783, the_celebrated_jumping_frog_of_calaveras_county:0.0102482887541, beowulf_(hero):0.00963770383879, july's_people:0.008605166166, dubliners:0.00820304881536, silent_cry:0.00800537400947, shylock:0.00770192974052, the_color_purple:0.00761479424149, the_charterhouse_of_parma:0.00757129488358, jonathan_swift:0.0074110599165, anthony_burgess:0.00722349234062, samuel_beckett:0.00719425384985, finnegans_wake:0.00713973885806"
5965,1,gustave_flaubert,"gustave_flaubert:0.0251537770119, a_hero_of_our_time:0.0137305345207, jane_austen:0.0123042562636, saul_bellow:0.0119275390744, lord_byron:0.0117086763798, edwin_arlington_robinson:0.0113215591496, alexander_pushkin:0.00834619146581, nikolai_gogol:0.0072094906723, graham_greene:0.00690328869671, milan_kundera:0.00665128369462, leaves_of_grass:0.00646590512467, the_life_and_opinions_of_tristram_shandy,_gentleman:0.00639254137268, johann_wolfgang_von_goethe:0.00618639141885, dubliners:0.00617738797319, emile_zola:0.00608746202848, thomas_mann:0.00567680532512, dream_of_the_red_chamber:0.00561627546446, the_sound_and_the_fury:0.00541900648125, the_mystery_of_edwin_drood:0.00541811641718, haruki_murakami:0.0053742604379"
5965,2,gustave_flaubert,"gustave_flaubert:0.0410554036111, saul_bellow:0.012119902474, jane_austen:0.0119815753264, a_hero_of_our_time:0.0118277041111, lord_byron:0.00802523688895, leaves_of_grass:0.00762092740348, dubliners:0.00737855976687, milan_kundera:0.00724747639045, haruki_murakami:0.0069644180015, the_mystery_of_edwin_drood:0.00658655323041, edwin_arlington_robinson:0.00657190716251, graham_greene:0.00641780707594, sophocles:0.00635363986172, mark_twain:0.00596123347927, robert_frost:0.00594442517509, aeschylus:0.00590720818081, emile_zola:0.00578096278769, wilfred_owen:0.00570842153386, death_in_venice:0.00567933744071, fathers_and_sons_(novel):0.00566809725523"
5965,3,gustave_flaubert,"gustave_flaubert:0.139114629115, mario_vargas_llosa:0.0172376725393, jane_austen:0.0122386018186, lord_byron:0.00898490661003, saul_bellow:0.00877303668821, leaves_of_grass:0.00833972805842, the_mystery_of_edwin_drood:0.00686160955298, a_hero_of_our_time:0.00668393418754, henry_fielding:0.00663467533828, emile_zola:0.00641770169966, milan_kundera:0.00598370399243, robert_louis_stevenson:0.00574220549013, falstaff:0.00564063146776, graham_greene:0.00532731736153, dubliners:0.00526271429345, haruki_murakami:0.00526269001779, a_tale_of_two_cities:0.00519557058218, emma:0.00513032663896, robert_frost:0.00511842438533, miguel_de_unamuno:0.0051182249442"
148109,1,washington_irving,"washington_irving:0.0957738070045, jack_kerouac:0.0781674945229, the_age_of_innocence:0.0421392294845, george_orwell:0.0297316892286, willa_cather:0.025776334057, ernest_hemingway:0.0204942641904, rip_van_winkle:0.0188108384225, sinclair_lewis:0.0168093804398, doris_lessing:0.0160625092533, carl_sandburg:0.015000800199, edward_albee:0.0149959152216, holden_caulfield:0.0137940311553, sherwood_anderson:0.0128001304549, the_lottery:0.0120916169625, the_sun_also_rises:0.0110175944861, hart_crane:0.0105657801625, adventures_of_huckleberry_finn:0.0102097490952, ambrose_bierce:0.00973751601641, my_antonia:0.00864881508181, j._d._salinger:0.00776838881121"
148109,2,washington_irving,"washington_irving:0.144491978834, jack_kerouac:0.0670015105344, the_age_of_innocence:0.0288291583675, willa_cather:0.0252791585418, george_orwell:0.023892061484, ernest_hemingway:0.0191766434673, rip_van_winkle:0.0154704501581, sinclair_lewis:0.014385419002, edward_albee:0.0132022702645, doris_lessing:0.0122016638721, the_lottery:0.0119512994614, carl_sandburg:0.0118091268997, sherwood_anderson:0.0114046609276, ambrose_bierce:0.010148885854, holden_caulfield:0.0101005616628, carson_mccullers:0.00973574867051, adventures_of_huckleberry_finn:0.00942388486271, my_antonia:0.00864387463989, the_sun_also_rises:0.00772334853357, she_stoops_to_conquer:0.00772221550337"
110422,0,j._m._coetzee,"j._m._coetzee:0.565013410144, kate_chopin:0.0432634468065, daniel_defoe:0.0354847203863, yasunari_kawabata:0.0277226493324, samuel_beckett:0.0237447143655, ivan_turgenev:0.0205447946884, the_red_badge_of_courage:0.0129421161345, franz_kafka:0.0112709311032, the_crying_of_lot_49:0.0110852163101, alexander_pope:0.0106785851949, twelfth_night:0.0104994868144, zora_neale_hurston:0.0102587714685, charles_dickens:0.00999217022601, christopher_marlowe:0.00902590768099, henry_wadsworth_longfellow:0.00884361715908, henry_james:0.00671514685478, anne_bradstreet:0.00629117001963, horace:0.00531697338383, sense_and_sensibility:0.00465227741873, yukio_mishima:0.00444116515246"
110422,1,j._m._coetzee,"j._m._coetzee:0.642495513306, ivan_turgenev:0.0147051655064, louisa_may_alcott:0.0135585430392, yasunari_kawabata:0.0110345489649, ernest_hemingway:0.00979125656658, franz_kafka:0.00904693260482, the_sun_also_rises:0.00665280478093, daniel_defoe:0.00629974475588, kenzaburo_oe:0.00628611381489, kate_chopin:0.00520543045505, saul_bellow:0.00464126033006, anne_bradstreet:0.00404834658274, arthur_miller:0.00362225928804, the_red_badge_of_courage:0.00346963921326, kazuo_ishiguro:0.00333700353742, twelfth_night:0.00308973563957, benito_cereno:0.00300823618806, haruki_murakami:0.00298331912473, orion_(mythology):0.00289663892987, ethan_frome:0.0028443759204"
110422,2,j._m._coetzee,"j._m._coetzee:0.712722752284, louisa_may_alcott:0.023903525384, ivan_turgenev:0.00862659916034, clifford_odets:0.00723504512654, anne_bradstreet:0.00717341884165, kazuo_ishiguro:0.00449995309287, derek_walcott:0.00446572302471, gao_xingjian:0.00385221496126, kenzaburo_oe:0.00304167716991, yasunari_kawabata:0.00288602887308, dylan_thomas:0.00272796116213, maxim_gorky:0.00261392201982, ernest_hemingway:0.00260163015641, the_sun_also_rises:0.00245359648887, emile_zola:0.00241136535394, saul_bellow:0.00227520988199, kate_chopin:0.00225690446427, anthony_burgess:0.00225688404468, henry_james:0.0022456815851, truman_capote:0.00224135498185"
110422,3,j._m._coetzee,"j._m._coetzee:0.775069044594, louisa_may_alcott:0.0111975910491, anne_bradstreet:0.00643911035904, clifford_odets:0.00584578704961, derek_walcott:0.00567013588291, ivan_turgenev:0.00544389588979, kazuo_ishiguro:0.00381127684594, maxim_gorky:0.00329219803812, doris_lessing:0.00266049936794, the_seagull:0.00263254022374, kenzaburo_oe:0.00250973012457, gao_xingjian:0.00245434560362, daniel_defoe:0.00232286470167, dylan_thomas:0.0023019267421, saul_bellow:0.00213731324385, anthony_burgess:0.00211756180172, naguib_mahfouz:0.00202599083103, truman_capote:0.00191751877093, yasunari_kawabata:0.00186450247532, macbeth_(character):0.00167978848189"
110422,4,j._m._coetzee,"j._m._coetzee:0.771212284862, ivan_turgenev:0.00664929979891, louisa_may_alcott:0.00521593206726, clifford_odets:0.00506701153116, anne_bradstreet:0.00480520358925, derek_walcott:0.00308530259351, kazuo_ishiguro:0.00297296898812, kenzaburo_oe:0.00247519647424, notes_from_underground:0.00219341714061, gao_xingjian:0.00206919045872, e._m._forster:0.00198672015246, yasunari_kawabata:0.00189707702078, macbeth_(character):0.00188022879186, daniel_defoe:0.00185130763108, truman_capote:0.0018165640069, maxim_gorky:0.00176545220524, jane_austen:0.00172811072142, dylan_thomas:0.00165403963058, mario_vargas_llosa:0.00164809323613, naguib_mahfouz:0.00161080607871"
110422,5,j._m._coetzee,"j._m._coetzee:0.904518100378, ivan_turgenev:0.00295419474685, louisa_may_alcott:0.0028227020213, clifford_odets:0.002578495218, derek_walcott:0.00240070192284, anne_bradstreet:0.00156737317443, yasunari_kawabata:0.00134684086671, kazuo_ishiguro:0.0011252183704, yukio_mishima:0.00111558100348, notes_from_underground:0.00110361360702, kenzaburo_oe:0.00102528619852, naguib_mahfouz:0.00094898408856, saul_bellow:0.000898064481504, macbeth_(character):0.000883231923264, gao_xingjian:0.000881347972969, e._m._forster:0.000858736659153, jane_austen:0.000856831452868, eugene_ionesco:0.000816582302413, mario_vargas_llosa:0.000779627968604, daniel_defoe:0.000765728776372"
5975,0,adam_bede_(character),"adam_bede_(character):0.870929080458, the_mayor_of_casterbridge:0.00448483611008, oliver_goldsmith:0.00355705886566, gunter_grass:0.00297443240168, three_sisters_(play):0.00282936793528, j._d._salinger:0.00269810892961, mario_vargas_llosa:0.00251882924452, main_street_(novel):0.00225247735414, stephen_crane:0.00224785464429, the_great_gatsby:0.00224173948891, mourning_becomes_electra:0.00212584229092, henry_wadsworth_longfellow:0.00207667581585, gertrude_stein:0.00203322107724, george_orwell:0.00178944076521, benito_cereno:0.00164937422923, henry_miller:0.00152226301771, ivanhoe:0.00147685471182, edwin_arlington_robinson:0.00142838709312, the_little_foxes:0.00138078062701, silas_marner:0.00124452706725"
